"season","player_id","player","franchise_id","team","WAA","position","total_snaps"
2014,10114,"Andy Phillips",134,"MICE",0.182,"G",917
2014,22525,"Andy Ritter",118,"TXBA",-0.004,"WR",13
2014,38101,"Anfornee Stewart",224,"TNMI",0.005,"LB",63
2014,15696,"Angel Santiago",114,"NYWP",-0.405,"QB",635
2014,9533,"Angelo Blackson",115,"ALAU",0.03,"DI",413
2014,32011,"Angelo Jean-Louis",214,"WVMA",0.006,"WR",526
2014,17322,"Angelo Mangiro",266,"PAST",0.04,"C",962
2014,13322,"Angelo Pruitt",146,"CTUN",-0.005,"DI",50
2014,31870,"Antavis Rowe",214,"WVMA",-0.036,"CB",279
2014,17950,"Anthon Samuel",166,"FLIN",0.043,"HB",274
2014,18041,"Anthone Taylor",126,"NYBU",0.082,"HB",526
2014,21838,"Anthony Alford",226,"MSUN",-0.002,"S",82
2014,47221,"Anthony Antwine",111,"ARUN",-0.004,"WR",20
2014,9751,"Anthony Boone",154,"NCDU",-0.641,"QB",923
2014,12849,"Anthony Bronzo",319,"LATU",-0.004,"S",8
2014,49410,"Anthony Brooks",254,"ILNO",0.044,"CB",452
2014,10823,"Anthony Brown",273,"INPU",-0.031,"CB",906
2014,39741,"Anthony Brown",111,"ARUN",-0.007,"ED",74
2014,23990,"Anthony Buffini",287,"TXMU",-0.003,"CB",3
2014,9645,"Anthony Chickillo",220,"FLMI",-0.1,"DI",719
2014,49137,"Anthony Cioffi",278,"NJRU",0.013,"CB",367
2014,18374,"Anthony Corsaro",190,"INUN",-0.039,"TE",311
2014,26472,"Anthony Davis",306,"PATE",0.031,"CB",85
2014,51153,"Anthony Gair",192,"IAUN",0.01,"S",94
2014,12596,"Anthony Garland",134,"MICE",-0.025,"HB",25
2014,51534,"Anthony Gatti",229,"MOUN",-0.006,"G",208
2014,14979,"Anthony Gonzalez",268,"PAPT",0.129,"LB",822
2014,51098,"Anthony Hamilton",165,"FLAT",-0.023,"S",180
2014,12312,"Anthony Harrell",176,"GATC",-0.013,"LB",72
2014,16005,"Anthony Harris",288,"ALSO",-0.003,"CB",6
2014,9895,"Anthony Harris",335,"VAUN",0.299,"S",832
2014,13687,"Anthony Hayes",300,"CAST",-0.004,"DI",16
2014,10005,"Anthony Jefferson",324,"CALA",0.176,"S",947
2014,46485,"Anthony Jennings",211,"LAST",-0.336,"QB",746
2014,12721,"Anthony Joyner",242,"NMST",-0.004,"TE",112
2014,27032,"Anthony Lee Jr.",331,"TXSN",-0.02,"DI",58
2014,14881,"Anthony Lewis",237,"MDNA",-0.004,"LB",13
2014,16986,"Anthony Lopez",109,"AZUN",0.063,"S",112
2014,21288,"Anthony Maddie",254,"ILNO",-0.054,"QB",147
2014,18288,"Anthony Melchiori",201,"OHKS",0,"K",0
2014,14427,"Anthony Meray",201,"OHKS",-0.038,"HB",171
2014,12893,"Anthony Moten Jr.",220,"FLMI",-0.003,"DI",66
2014,48285,"Anthony Nash",154,"NCDU",-0.007,"WR",49
2014,13805,"Anthony Neyer",326,"CASC",-0.004,"QB",8
2014,18313,"Anthony Nixon",215,"MDUN",0.051,"S",1057
2014,15558,"Anthony Puente",330,"TXEP",-0.049,"LB",436
2014,15021,"Anthony Rabasa",258,"INND",-0.011,"ED",18
2014,50946,"Anthony Rhone",287,"TXMU",0.001,"LB",51
2014,47747,"Anthony Rice",134,"MICE",0.021,"WR",287
2014,12465,"Anthony Ritossa",102,"OHAK",-0.025,"TE",171
2014,51512,"Anthony Robey",306,"PATE",-0.046,"CB",135
2014,10919,"Anthony Sarao",326,"CASC",0.016,"LB",953
2014,39480,"Anthony Scarcelli",134,"MICE",-0.004,"WR",1
2014,45935,"Anthony Scott",156,"NCEA",-0.025,"HB",158
2014,51164,"Anthony Shegog",337,"VAPI",-0.009,"S",18
2014,49067,"Anthony Sherrils",229,"MOUN",-0.006,"S",7
2014,23931,"Anthony Smith",315,"TXTC",-0.029,"DI",56
2014,17693,"Anthony Swain",115,"ALAU",-0.031,"LB",160
2014,45945,"Anthony Wales",346,"KYWE",-0.084,"HB",225
2014,11916,"Anthony Walker",256,"ILNW",0.008,"LB",561
2014,18820,"Anthony Wallace",251,"TXNO",-0.08,"LB",227
2014,20732,"Anthony Webb",118,"TXBA",-0.004,"HB",2
2014,13427,"Anthony Williams",318,"ALTR",-0.041,"ED",270
2014,16941,"Anthony Williams",325,"NVLV",-0.16,"WR",577
2014,50863,"Anthony Williams",329,"UTST",-0.011,"LB",123
2014,49718,"Anthony Wilson",263,"VAOD",-0.006,"LB",16
2014,48552,"Anthony Winbush",117,"INBS",-0.001,"ED",191
2014,51015,"Anthony Wint",166,"FLIN",-0.034,"LB",466
2014,12549,"Anthony Wooding Jr.",339,"NCWF",0.219,"S",614
2014,28997,"Anthony Young",218,"TNMS",0,"S",57
2014,38107,"Anthony Zappone",160,"MIEA",0.027,"LB",797
2014,10836,"Anthony Zettel",266,"PAST",0.351,"DI",624
2014,15059,"Antoine Lewis",273,"INPU",0.078,"CB",587
2014,16699,"Antoine Turner",120,"IDBO",-0.006,"DI",241
2014,19730,"Antoinne Adkins",207,"LASW",-0.004,"CB",58
2014,18823,"Antoinne Jimmerson",251,"TXNO",0.065,"HB",281
2014,22856,"Antonio Allen",190,"INUN",-0.082,"S",698
2014,20235,"Antonio Carter",288,"ALSO",0.077,"CB",601
2014,50347,"Antonio Crawford",220,"FLMI",-0.05,"CB",310
2014,12553,"Antonio Ford",339,"NCWF",-0.084,"T",716
2014,11840,"Antonio Garcia",318,"ALTR",-0.012,"T",692
2014,11016,"Antonio Glover",174,"GASO",0.016,"S",589
2014,10163,"Antonio Johnson",251,"TXNO",0.007,"T",628
2014,39290,"Antonio Johnson",225,"MNUN",0.022,"S",355
2014,16849,"Antonio Longino",110,"AZST",0.211,"LB",668
2014,34768,"Antonio Messick",176,"GATC",0.001,"WR",33
2014,10759,"Antonio Morrison",163,"FLUN",0.112,"LB",645
2014,12724,"Antonio Riles",163,"FLUN",-0.004,"G",29
2014,48436,"Antonio Simmons",176,"GATC",0.006,"ED",65
2014,17135,"Antonio Smothers Jr.",109,"AZUN",-0.004,"ED",18
2014,19200,"Antonio Underwood",260,"OHST",0.008,"G",98
2014,39523,"Antonio Vaughan",263,"VAOD",0.145,"WR",743
2014,14271,"Antonio Washington",165,"FLAT",0,"ST",0
2014,48485,"Antonio Zepeda",325,"NVLV",-0.02,"DI",59
2014,28275,"Antonyo Woods",165,"FLAT",0.011,"T",73
2014,26065,"Antreal Allen",175,"GAST",-0.013,"CB",150
2014,39536,"Antrion Walker",296,"MSSO",-0.004,"LB",1
2014,51386,"Antwaine Carter",215,"MDUN",-0.004,"S",1
2014,49233,"Antwan Cordy",304,"NYSY",0.021,"CB",115
2014,15001,"Antwan Crutcher",259,"OHUN",-0.032,"DI",430
2014,9843,"Antwan Goodley",118,"TXBA",0.067,"WR",777
2014,11108,"Antwane Grant",346,"KYWE",0.003,"WR",388
2014,11332,"Antwaun Woods",326,"CASC",0.016,"DI",578
2014,10803,"Antwione Williams",174,"GASO",0.019,"LB",597
2014,51138,"Antwuan Davis",311,"TXUN",0.001,"CB",23
2014,46599,"Anu Solomon",109,"AZUN",0.194,"QB",1113
2014,46294,"Archie Lewis",120,"IDBO",-0.003,"T",378
2014,14747,"Archie Muniz",227,"MSST",-0.006,"C",87
2014,11834,"ArDarius Stewart",103,"ALUN",0.036,"WR",109
2014,47577,"Aregeros Turner",254,"ILNO",-0.053,"WR",449
2014,9545,"Arie Kouandjio",103,"ALUN",0.193,"G",950
2014,19611,"Arien Smith",245,"NCUN",-0.015,"C",184
2014,9450,"Arik Armstead",264,"ORUN",0.119,"DI",590
2014,11120,"Arjen Colquhoun",223,"MIST",0.023,"CB",87
2014,45733,"Arkeel Newsome",146,"CTUN",-0.063,"HB",128
2014,16842,"Armand Nance",120,"IDBO",-0.008,"DI",583
2014,38938,"Armand Perry",110,"AZST",0.043,"CB",315
2014,18987,"Armani Reeves",260,"OHST",0.055,"CB",161
2014,51264,"Armani Watts",312,"TXAM",0.093,"S",712
2014,48286,"Armanti Foreman",311,"TXUN",0.024,"WR",130
2014,18442,"Armonze Daniel",214,"WVMA",-0.11,"ED",309
2014,14637,"Arnold Blackmon",214,"WVMA",0.049,"ED",608
2014,49215,"Arnold Tarpley III",333,"TNVA",-0.03,"S",173
2014,27098,"Aron Taylor",331,"TXSN",-0.004,"WR",15
2014,50449,"Arrion Springs",264,"ORUN",-0.001,"CB",29
2014,18192,"Arron Pipkins",160,"MIEA",-0.006,"DI",133
2014,38770,"Art Norman",248,"NCST",0.184,"ED",611
2014,12044,"Artavis Scott",140,"SCCL",0.158,"WR",579
2014,29580,"Artemis Robinson",248,"NCST",0,"ST",0
2014,14016,"Artez Brown",113,"ARST",0.023,"CB",876
2014,22716,"Arthur Crouse",165,"FLAT",-0.003,"T",9
2014,24377,"Arthur Goldberg",349,"WIUN",-0.084,"DI",380
2014,18077,"Arthur Wainwright",130,"CAUN",-0.004,"LB",13
2014,10659,"Artie Burns",220,"FLMI",0.102,"CB",542
2014,19253,"Artie Rowell",268,"PAPT",-0.003,"C",87
2014,51460,"Artrel Foster",306,"PATE",0.002,"CB",37
2014,11171,"Arturo Uzdavinis",319,"LATU",0,"T",878
2014,49729,"Asantay Brown",347,"MIWE",0.007,"S",58
2014,51449,"Asauni Rufus",239,"NVRE",-0.004,"CB",18
2014,10092,"Ashaad Mabry",331,"TXSN",0.209,"DI",518
2014,14361,"Ashely Lowery",202,"KYUN",-0.011,"S",443
2014,17153,"Ashton Broyld",304,"NYSY",-0.001,"WR",125
2014,12138,"Ashton Lampkin",262,"OKST",0.013,"CB",195
2014,45740,"Ashton Shumpert",227,"MSST",-0.172,"HB",157
2014,12999,"Asten Koki",325,"NVLV",-0.108,"DI",453
2014,50894,"Auggie Sanchez",327,"FLSO",-0.121,"LB",699
2014,46667,"Augie Conte",337,"VAPI",0.03,"G",759
2014,9823,"Aundrey Walker",326,"CASC",0.008,"T",174
2014,46242,"Austin Albrecht",329,"UTST",0.014,"G",205
2014,46542,"Austin Allen",111,"ARUN",-0.013,"QB",93
2014,12316,"Austin Appleby",273,"INPU",-0.286,"QB",522
2014,14388,"Austin Barron",167,"FLST",-0.007,"C",280
2014,17640,"Austin Beck",111,"ARUN",-0.004,"G",39
2014,23584,"Austin Bennett",261,"OKUN",-0.005,"WR",11
2014,10882,"Austin Blythe",192,"IAUN",0.054,"G",962
2014,12215,"Austin Carr",256,"ILNW",-0.071,"WR",211
2014,47258,"Austin Carrow",239,"NVRE",-0.004,"TE",3
2014,14196,"Austin Clark",130,"CAUN",-0.132,"DI",506
2014,15996,"Austin Cole",288,"ALSO",0,"LS",0
2014,15042,"Austin Collinsworth",258,"INND",-0.044,"S",175
2014,20233,"Austin Copeland",113,"ARST",-0.013,"LB",152
2014,46290,"Austin Corbett",239,"NVRE",-0.013,"T",940
2014,23649,"Austin Daich",264,"ORUN",-0.004,"WR",17
2014,39377,"Austin Davis",154,"NCDU",-0.006,"C",61
2014,48527,"Austin Gearing",221,"OHMI",-0.004,"WR",16
2014,23315,"Austin Grammer",224,"TNMI",0.367,"QB",871
2014,18703,"Austin Grebe",237,"MDNA",-0.003,"K",0
2014,38054,"Austin Hardin",163,"FLUN",-0.003,"WR",1
2014,47659,"Austin Hays",262,"OKST",-0.037,"WR",123
2014,49889,"Austin Heder",128,"UTBY",0.009,"LB",146
2014,10147,"Austin Hill",109,"AZUN",-0.256,"WR",988
2014,10715,"Austin Hooper",300,"CAST",0.099,"TE",544
2014,49317,"Austin Hudson",349,"WIUN",0.027,"S",56
2014,10677,"Austin Johnson",266,"PAST",0.074,"DI",612
2014,26474,"Austin Jones",306,"PATE",-0.004,"K",0
2014,39048,"Austin Katsorelos",199,"KSST",-0.004,"FB",1
2014,38754,"Austin Larkin",258,"INND",-0.004,"LB",5
2014,24083,"Austin Lewis",347,"MIWE",-0.004,"LB",38
2014,23711,"Austin Logan",273,"INPU",-0.005,"S",82
2014,16795,"Austin Lopez",285,"CASJ",-0.003,"K",0
2014,28574,"Austin MacGinnis",202,"KYUN",-0.003,"K",0
2014,48717,"Austin Maloata",264,"ORUN",-0.032,"DI",129
2014,19997,"Austin Maly",349,"WIUN",-0.007,"TE",18
2014,12858,"Austin McDaniel",320,"OKTU",0.018,"CB",441
2014,46626,"Austin Moreton",113,"ARST",-0.008,"G",114
2014,18817,"Austin Orr",251,"TXNO",-0.005,"DI",420
2014,48223,"Austin Proehl",245,"NCUN",-0.069,"WR",244
2014,30815,"Austin Ramesh",349,"WIUN",0.022,"FB",132
2014,9655,"Austin Reiter",327,"FLSO",0.014,"C",768
2014,38520,"Austin Robinson",331,"TXSN",-0.457,"QB",351
2014,30174,"Austin Sanders",307,"TNUN",-0.005,"G",35
2014,30097,"Austin Schlottmann",305,"TXCU",0.007,"C",107
2014,46251,"Austin Schmidt",187,"ILUN",-0.033,"T",370
2014,9661,"Austin Shepherd",103,"ALUN",0.129,"T",939
2014,48821,"Austin Silsby",120,"IDBO",-0.004,"DI",3
2014,22710,"Austin Slade-Matautia",180,"HIUN",-0.004,"ED",7
2014,50139,"Austin Smaha",254,"ILNO",0,"ED",39
2014,24208,"Austin Stephens",329,"UTST",-0.025,"C",921
2014,37848,"Austin Stewart",315,"TXTC",0.018,"CB",765
2014,47423,"Austin Stone",160,"MIEA",-0.019,"WR",46
2014,38095,"Austin Taylor",166,"FLIN",-0.004,"K",0
2014,14332,"Austin Teitsma",187,"ILUN",0.005,"DI",722
2014,20078,"Austin Traphagan",351,"WYUN",0.004,"G",188
2014,11411,"Austin Traylor",349,"WIUN",-0.068,"TE",519
2014,50808,"Austin Valdez",122,"OHBG",0,"LB",149
2014,30308,"Austin Whipple",216,"MAUN",-0.093,"QB",138
2014,14872,"Austin Williams",238,"NEUN",-0.018,"LB",17
2014,38034,"Austin Wilson",304,"NYSY",-0.099,"QB",109
2014,47815,"Austin Wolf",102,"OHAK",-0.009,"WR",73
2014,27148,"Austin Wolfe",223,"MIST",-0.004,"WR",2
2014,19510,"Autrey Golden",330,"TXEP",-0.025,"WR",315
2014,48860,"Averee Robinson",306,"PATE",-0.001,"DI",224
2014,17808,"Avery Bailey",117,"INBS",0.002,"LB",171
2014,50087,"Avery Ellis",306,"PATE",-0.019,"ED",193
2014,28958,"Avery James",206,"VALB",-0.001,"S",27
2014,38525,"Avery Johnson",211,"LAST",-0.004,"WR",7
2014,51357,"Avery Sebastian",130,"CAUN",-0.021,"S",154
2014,16361,"Avery Sweeting",175,"GAST",-0.097,"WR",372
2014,18312,"Avery Thompson",215,"MDUN",-0.007,"LB",49
2014,12201,"Avery Williams",306,"PATE",0.132,"LB",273
2014,11239,"Avery Young",115,"ALAU",0.071,"T",923
2014,12049,"Aviante Collins",305,"TXCU",-0.004,"T",102
2014,50543,"Avonte Maddox",268,"PAPT",-0.098,"CB",469
2014,14910,"Ayele Forde",264,"ORUN",0.001,"HB",10
2014,15465,"Ayoub Hamidah",316,"OHTO",-0.003,"DI",6
2014,49818,"Azeem Victor",340,"WAUN",-0.004,"LB",1
2014,11079,"Aziz Shittu",300,"CAST",-0.01,"DI",160
2014,49981,"Azubuike Ukandu",215,"MDUN",-0.003,"DI",24
2014,12097,"B.J. Bello",187,"ILUN",-0.004,"LB",5
2014,13587,"B.J. Bostic",176,"GATC",-0.041,"FB",288
2014,15275,"B.J. Catalon",305,"TXCU",0.007,"HB",411
2014,13448,"B.J. Chitty",318,"ALTR",-0.002,"WR",281
2014,39373,"B.J. Clay",175,"GAST",-0.027,"CB",285
2014,9626,"B.J. Dubose",210,"KYLO",0.213,"DI",665
2014,9875,"B.J. Finney",199,"KSST",0.099,"C",894
2014,10743,"B.J. Goodson",140,"SCCL",0.06,"LB",201
2014,29088,"B.J. Hammond",227,"MSST",-0.003,"TE",9
2014,49894,"B.J. Hill",248,"NCST",0.013,"DI",492
2014,19028,"B.J. Kelley",264,"ORUN",-0.006,"WR",30
2014,23645,"B.J. Knauf",273,"INPU",-0.025,"WR",202
2014,9734,"B.J. Larsen",329,"UTST",0.121,"DI",753
2014,9782,"B.J. McBryde",146,"CTUN",-0.003,"DI",359
2014,26705,"B.J. Salmonson",341,"WAST",-0.003,"T",25
2014,48938,"B.J. Singleton",182,"TXHO",-0.109,"DI",617
2014,22266,"Bair Diamond",163,"FLUN",-0.004,"TE",7
2014,14624,"Bakari Hollier",218,"TNMS",0.15,"CB",640
2014,49642,"Baker Pritchard",265,"ORST",-0.018,"ED",36
2014,12083,"Bam Bradley",268,"PAPT",-0.015,"LB",260
2014,47334,"Barrett Burns",108,"NCAP",-0.038,"FB",459
2014,45558,"Barrett Gouger",333,"TNVA",-0.004,"C",3
2014,12637,"Barron Dixon",333,"TNVA",0.053,"DI",221
2014,38317,"Barry Sanders",300,"CAST",-0.054,"HB",103
2014,12349,"Bart Houston",349,"WIUN",-0.008,"QB",35
2014,46182,"Baylen Brown",315,"TXTC",-0.008,"G",735
2014,38687,"Beau Barnes",287,"TXMU",-0.018,"ED",171
2014,39183,"Beau Blackshear",118,"TXBA",0.099,"DI",580
2014,18256,"Beau Fitte",208,"LATC",-0.01,"LB",321
2014,21899,"Beau Glover",341,"WAST",-0.002,"CB",58
2014,22280,"Beau Hankins",176,"GATC",0.01,"LB",28
2014,12754,"Beau Martin",120,"IDBO",0,"ED",810
2014,46851,"Beau Nunn",108,"NCAP",0.024,"T",617
2014,14405,"Beau Yap",180,"HIUN",0.055,"DI",745
2014,10122,"Ben Beckwith",227,"MSST",0.086,"G",942
2014,18465,"Ben Boesen",193,"IAST",-0.023,"TE",66
2014,12090,"Ben Boulware",140,"SCCL",0.048,"LB",309
2014,23112,"Ben Braden",222,"MIUN",0.014,"T",767
2014,13995,"Ben Bradley",115,"ALAU",-0.004,"DI",365
2014,11176,"Ben Clarke",180,"HIUN",0.075,"T",1018
2014,16638,"Ben Compton",254,"ILNO",0.065,"DI",356
2014,51548,"Ben Compton",312,"TXAM",0.027,"C",347
2014,15114,"Ben Councell",258,"INND",-0.008,"LB",16
2014,17124,"Ben Dew",182,"TXHO",0.026,"G",891
2014,38589,"Ben Fischer",349,"WIUN",0,"ST",0
2014,27853,"Ben Gallagher",113,"ARST",-0.003,"LB",3
2014,11875,"Ben Gedeon",222,"MIUN",0.011,"LB",74
2014,20010,"Ben Goodman",198,"KSUN",-0.181,"DI",639
2014,29293,"Ben Grazen",248,"NCST",-0.004,"HB",1
2014,23530,"Ben Grogan",262,"OKST",-0.005,"K",0
2014,9573,"Ben Heeney",198,"KSUN",0.073,"LB",842
2014,30738,"Ben Hemer",349,"WIUN",-0.004,"G",4
2014,49010,"Ben Hughes",262,"OKST",-0.004,"DI",9
2014,15320,"Ben Ijah",314,"TXSW",0.021,"WR",645
2014,17665,"Ben Ingle",117,"INBS",-0.029,"LB",593
2014,47039,"Ben Johnson",198,"KSUN",0.012,"TE",127
2014,9662,"Ben Koyack",258,"INND",0.042,"TE",958
2014,21324,"Ben Lauer",225,"MNUN",0.021,"T",286
2014,17150,"Ben Lewis",304,"NYSY",-0.067,"WR",410
2014,11432,"Ben McCord",134,"MICE",0.035,"TE",374
2014,16355,"Ben McLane",175,"GAST",-0.007,"QB",18
2014,51099,"Ben Niemann",192,"IAUN",0,"LB",26
2014,17360,"Ben Peacock",163,"FLUN",-0.004,"S",4
2014,12436,"Ben Perry",225,"MNUN",-0.003,"ED",56
2014,13686,"Ben Rhyne",300,"CAST",-0.004,"P",0
2014,12581,"Ben Risenhoover",209,"LANE",-0.029,"G",846
2014,15537,"Ben Riva",340,"WAUN",-0.001,"T",84
2014,15657,"Ben Ruechel",349,"WIUN",-0.008,"LB",23
2014,37875,"Ben Sellers",287,"TXMU",-0.004,"ED",1
2014,46128,"Ben Steward",122,"OHBG",0.122,"G",957
2014,16810,"Ben Still",226,"MSUN",-0.083,"C",681
2014,18781,"Ben Tamburello",237,"MDNA",0.003,"G",116
2014,49798,"Ben Weaver",120,"IDBO",0.04,"LB",530
2014,19481,"Ben Wysocki",324,"CALA",-0.004,"G",4
2014,9476,"Benardrick McKinney",227,"MSST",0.028,"LB",634
2014,18208,"Benetton Fonua",180,"HIUN",-0.002,"LB",353
2014,11143,"Beniquez Brown",227,"MSST",0.109,"LB",630
2014,11385,"Bennett Okotcha",331,"TXSN",-0.044,"CB",663
2014,39494,"Bennie Braswell III",227,"MSST",-0.004,"HB",5
2014,45553,"Benny McGowan",223,"MIST",0,"G",62
2014,11447,"Benson Browne",248,"NCST",-0.059,"TE",169
2014,22202,"Bentlee Critcher",108,"NCAP",-0.018,"K",0
2014,46370,"Bentley Spain",245,"NCUN",-0.002,"T",81
2014,26136,"Berkley Edwards",225,"MNUN",-0.106,"HB",77
2014,9918,"Bernard Blake",144,"COST",0.202,"CB",717
2014,47836,"Bernard Davis",216,"MAUN",-0.034,"WR",107
2014,22865,"Bernard Dawson",174,"GASO",-0.026,"ED",554
2014,18633,"Bernard Sarra",237,"MDNA",-0.089,"DI",736
2014,14506,"Bernard Taylor",190,"INUN",-0.004,"G",10
2014,13387,"Berron Tyson",288,"ALSO",-0.008,"HB",16
2014,12897,"Betim Bujari",278,"NJRU",0.083,"C",826
2014,39093,"Bijhon Jackson",111,"ARUN",-0.021,"DI",207
2014,13371,"Bill Belton",266,"PAST",-0.129,"HB",421
2014,28101,"Bill Cecil",108,"NCAP",-0.003,"LB",31
2014,47117,"Bill Teknipp",175,"GAST",-0.005,"TE",40
2014,15358,"Bill Vavau",329,"UTST",0.003,"G",260
2014,12796,"Billy Busch",226,"MSUN",-0.004,"LB",5
2014,13345,"Billy Cosh",182,"TXHO",-0.006,"QB",35
2014,13429,"Billy Dobbs",318,"ALTR",-0.079,"DI",595
2014,47284,"Billy Freeman",285,"CASJ",-0.006,"TE",303
2014,16890,"Billy Lafortune",320,"OKTU",-0.002,"C",156
2014,46795,"Billy Price",260,"OHST",0.089,"G",1061
2014,35221,"Billy Vaughn Jr.",284,"CASS",-0.053,"CB",210
2014,47472,"Bishop Louie",320,"OKTU",0.086,"WR",233
2014,18197,"BJ Johnson III",174,"GASO",-0.016,"WR",594
2014,44857,"Blace Brown",318,"ALTR",-0.005,"WR",13
2014,9860,"Blaine Clausell",227,"MSST",0.041,"T",945
2014,18592,"Blaine Sidders",224,"TNMI",0,"LS",0
2014,11903,"Blair Brown",259,"OHUN",0.002,"LB",451
2014,15681,"Blair Burns",351,"WYUN",-0.034,"CB",784
2014,34893,"Blair Cavanaugh",265,"ORST",-0.004,"WR",2
2014,13186,"Blair Tushaus",109,"AZUN",-0.036,"TE",81
2014,21971,"Blair Vaughan",346,"KYWE",0,"ST",0
2014,50506,"Blaise Taylor",113,"ARST",-0.038,"CB",228
2014,18680,"Blake Bean",251,"TXNO",0,"ST",0
2014,46793,"Blake Belcher",320,"OKTU",0.091,"T",803
2014,9550,"Blake Bell",261,"OKUN",-0.032,"TE",678
2014,28703,"Blake Biesen",190,"INUN",-0.004,"T",1
2014,26913,"Blake Bogenschutz",331,"TXSN",-0.072,"QB",89
2014,28597,"Blake Bone",202,"KYUN",-0.072,"WR",331
2014,13179,"Blake Brady",109,"AZUN",-0.029,"S",27
2014,14579,"Blake Brooks",214,"WVMA",0.003,"G",310
2014,46365,"Blake Copeland",237,"MDNA",0.002,"T",109
2014,10830,"Blake Countess",222,"MIUN",-0.027,"CB",521
2014,17062,"Blake Dean",331,"TXSN",-0.004,"FB",3
2014,16932,"Blake Decker",325,"NVLV",0.352,"QB",843
2014,22518,"Blake Dueitt",117,"INBS",0.001,"DI",108
2014,14928,"Blake Dunham",251,"TXNO",0,"LS",0
2014,19699,"Blake Frohnapfel",216,"MAUN",0.398,"QB",772
2014,37961,"Blake Fromang",333,"TNVA",-0.004,"TE",3
2014,30983,"Blake Goddard",114,"NYWP",-0.004,"CB",58
2014,12320,"Blake Jarwin",262,"OKST",0.031,"TE",191
2014,12937,"Blake Jurich",285,"CASJ",-0.12,"QB",225
2014,19696,"Blake Lucas",216,"MAUN",-0.004,"K",0
2014,38544,"Blake Lueders",300,"CAST",-0.04,"DI",398
2014,23377,"Blake Macek",251,"TXNO",-0.029,"P",0
2014,47171,"Blake Mack",113,"ARST",-0.002,"WR",167
2014,18558,"Blake Martin",208,"LATC",-0.002,"HB",80
2014,10765,"Blake Martinez",300,"CAST",0.077,"LB",738
2014,49202,"Blake McClain",202,"KYUN",0.141,"CB",437
2014,11276,"Blake Muir",118,"TXBA",0.12,"G",982
2014,39510,"Blake Nowland",144,"COST",-0.004,"G",8
2014,9899,"Blake Renaud",120,"IDBO",0.023,"LB",490
2014,16935,"Blake Richmond",325,"NVLV",-0.079,"S",300
2014,39123,"Blake Scipio",259,"OHUN",-0.004,"CB",45
2014,16434,"Blake Serpa",134,"MICE",0.054,"ED",642
2014,11515,"Blake Sims",103,"ALUN",1.023,"QB",879
2014,13123,"Blake Terry",331,"TXSN",-0.014,"LB",74
2014,22264,"Blake Tibbs",173,"GAUN",-0.016,"WR",84
2014,44774,"Blake Tiralosi",323,"FLCE",-0.004,"HB",2
2014,23558,"Blake Webb IV",262,"OKST",-0.006,"WR",3
2014,18922,"Blaze Ryder",237,"MDNA",-0.01,"C",267
2014,17345,"Bo Bonnheim",169,"CAFR",0.083,"C",1111
2014,51502,"Bo Bower",192,"IAUN",0.032,"LB",800
2014,23119,"Bo Dever",222,"MIUN",-0.012,"WR",55
2014,29430,"Bo Hines",248,"NCST",0.202,"WR",378
2014,12806,"Bo Wallace",226,"MSUN",0.043,"QB",771
2014,29361,"Boaz Joseph",238,"NEUN",-0.003,"CB",15
2014,51372,"Bobby Baker",321,"ALBI",-0.011,"S",115
2014,31549,"Bobby Brown",138,"OHCI",0.002,"HB",17
2014,49107,"Bobby Fulp",156,"NCEA",-0.004,"CB",12
2014,9659,"Bobby Hart",167,"FLST",0.084,"T",968
2014,47773,"Bobby Hartzog",198,"KSUN",-0.004,"WR",13
2014,49732,"Bobby Jones IV",254,"ILNO",-0.007,"ED",89
2014,9578,"Bobby McCain",218,"TNMS",0.221,"CB",748
2014,14686,"Bobby Partilla",206,"VALB",0,"ED",32
2014,34711,"Bobby Puyol",146,"CTUN",0,"K",0
2014,10091,"Bobby Richardson",190,"INUN",0.04,"DI",593
2014,19345,"Bobby Thompson",305,"TXCU",0.005,"G",71
2014,9901,"Bobby Vardaro",121,"MABC",0.089,"G",793
2014,18052,"Bobby Wolford",121,"MABC",0.01,"FB",192
2014,17657,"Bobo Beathard",108,"NCAP",-0.071,"WR",514
2014,12067,"Bobo Wilson",167,"FLST",-0.146,"WR",580
2014,29211,"Boderick Oliver",227,"MSST",-0.009,"CB",33
2014,22502,"Boise Ross",126,"NYBU",-0.081,"CB",655
2014,51175,"Boobie Hobbs",328,"UTUN",-0.001,"CB",48
2014,22203,"Booker Mays",113,"ARST",0.096,"WR",319
2014,37769,"Boomer Brock",126,"NYBU",-0.012,"FB",101
2014,16486,"Boomer Mays",254,"ILNO",0.06,"LB",615
2014,46144,"Boone Myers",192,"IAUN",-0.002,"T",18
2014,21514,"Boone Niederhofer",312,"TXAM",0.004,"WR",303
2014,39462,"Boston Scott",208,"LATC",-0.003,"HB",1
2014,11128,"Boston Stiverson",199,"KSST",0.157,"G",882
2014,16544,"Boye Aromire",306,"PATE",-0.028,"S",289
2014,12289,"Bra'Lon Cherry",248,"NCST",-0.006,"WR",432
2014,10288,"Brad Bars",266,"PAST",-0.049,"ED",205
2014,9838,"Brad Harrah",138,"OHCI",-0.062,"DI",503
2014,39543,"Brad Henson",245,"NCUN",-0.004,"C",21
2014,11970,"Brad Kaaya",220,"FLMI",0.108,"QB",805
2014,37904,"Brad Kragthorpe",211,"LAST",-0.004,"QB",11
